Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	groups	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE64398_TAU_8m_Hipp_rep4	Microglia	-2.59037183366006	0.25768806057692	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	glia	AD late	GSE64398	NA	TAU transgenic models
GSE14499_Hippocampus,GFP,rep1	Microglia_activation	4.58014993857749	0.512312273438205	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE14499	GSE14499_Hippocampus,GFP,rep1	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Microglia_activation	-0.918394322029499	0.249097455529218	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Microglia_activation	1.24514406487682	0.352665843007431	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Microglia_activation	2.61041021989631	0.418021010731604	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Microglia_activation	0.113695709756961	0.298503512279294	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Microglia_activation	-3.55859009491652	0.122711521967992	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Microglia_activation	-0.910688367791555	0.249466338863683	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Microglia_activation	-1.39568596448844	0.226249547645788	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Microglia_activation	0.314983390312038	0.308139135395798	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Microglia_activation	1.238928254153	0.35236829270861	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Microglia_activation	-0.20631762314652	0.283184502891282	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Microglia_activation	-2.19175718034236	0.18814169033076	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.1	Microglia_activation	0.00319031723561151	0.293213629104423	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Microglia_activation	-0.199939025613533	0.283489845779979	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A1	Microglia_activation	-4.83193806895797	0.0617564692782648	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A2	Microglia_activation	-5.83030388889452	0.0139647875082706	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A3	Microglia_activation	-4.43518392877774	0.0807490541903023	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT1	Microglia_activation	-4.81733359638505	0.0624555840633319	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT2	Microglia_activation	-6.12202759508324	4.25170208571264e-17	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT3	Microglia_activation	-5.76163243480751	0.0172520838227796	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD1	Microglia_activation	2.51799037282344	0.413596880986438	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD2	Microglia_activation	5.91602297286824	0.576260395123698	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD3	Microglia_activation	3.25798138021914	0.449020183779757	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A1	Microglia_activation	5.27016304877459	0.54534313879952	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A2	Microglia_activation	4.8561265227499	0.525523247635595	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A3	Microglia_activation	7.96257804309902	0.674228801781944	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep1	Microglia_activation	-0.122983061158204	0.287173720858741	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep2	Microglia_activation	-3.63226498659655	0.119184711547104	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep1	Microglia_activation	1.83991688415143	0.381137564230841	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep2	Microglia_activation	1.03736567873033	0.342719510399583	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE52022	NA	Amyloid transgenic models
GSE53480_WT_rep1	Microglia_activation	-4.43642182386759	0.080689796263982	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep2	Microglia_activation	-3.85792014847353	0.108382619297125	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep3	Microglia_activation	-3.34072292613416	0.133140803690836	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Microglia_activation	-4.98624407284729	0.0543698547870488	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep1	Microglia_activation	2.47097145688628	0.411346089720586	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Microglia_activation	3.93807997951408	0.481576442398254	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Microglia_activation	3.77534009294534	0.473786098703723	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Microglia_activation	4.88933070738925	0.527112728960002	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Microglia_activation	-0.388051951413014	0.274484896985555	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep2	Microglia_activation	-0.506975917146039	0.268792017470209	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep3	Microglia_activation	0.587120812526616	0.321166329256474	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep4	Microglia_activation	-0.422808545994233	0.272821101937223	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep5	Microglia_activation	-0.52505785938209	0.267926436525958	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep1	Microglia_activation	-0.212516058782339	0.282887784336356	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep2	Microglia_activation	0.140893269954206	0.299805457033322	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep3	Microglia_activation	-0.646174465024965	0.262128595535855	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep4	Microglia_activation	-0.632123284120538	0.262801224298646	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep5	Microglia_activation	0.182831754257251	0.301813048494991	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE63617	NA	Other models
GSE64398_WT_18m_Hipp_rep1	Microglia_activation	-2.11887256930433	0.191630670088581	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Microglia_activation	-2.66619119620515	0.165430576774793	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Microglia_activation	-0.476944331692193	0.270229626757704	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Microglia_activation	-1.99977122700735	0.197332040604048	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Microglia_activation	-2.64501565431109	0.1664442480557	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Microglia_activation	-2.63555190042318	0.166897277100894	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Microglia_activation	-4.18356810578023	0.0927938809470479	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep1	Microglia_activation	-4.96870639173397	0.0552093820004352	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep2	Microglia_activation	-3.02683531995024	0.148166575093187	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep3	Microglia_activation	-2.44235744119772	0.176145478442178	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep4	Microglia_activation	-3.45947544950135	0.127456131106082	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep5	Microglia_activation	-3.83634663570234	0.109415341408031	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Microglia_activation	-2.36699550400049	0.179753047579841	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Microglia_activation	-4.35355202546632	0.0846567660404399	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Microglia_activation	-1.89391268518641	0.202399479454934	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Microglia_activation	-2.24599792469461	0.185545190789926	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Microglia_activation	-4.9320785705528	0.0569627524973637	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep10	Microglia_activation	-2.11391657692639	0.191867912996793	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep2	Microglia_activation	-4.48793945314922	0.0782236519960131	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep3	Microglia_activation	-4.60911804584613	0.0724228436912232	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep4	Microglia_activation	-1.81513518955325	0.206170551066916	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Microglia_activation	-4.82033563542508	0.062311876725203	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Microglia_activation	-3.08077497121009	0.145584488851533	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Microglia_activation	-3.02297858842683	0.148351196483421	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Microglia_activation	-2.9377769635069	0.152429790585048	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Microglia_activation	-3.94858528901693	0.104042487195289	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia_activation	3.64295332688964	0.467448756150976	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia_activation	5.5018228430825	0.556432672262484	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia_activation	6.03386108528023	0.581901294938486	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia_activation	8.21018020185952	0.686081494793607	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia_activation	10.9334561282778	0.816444467812394	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia_activation	9.33702478098598	0.740023443180098	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia_activation	11.1050089625876	0.824656686520556	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep1	Microglia_activation	-0.408597400881178	0.273501388172256	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep2	Microglia_activation	0.533841892392839	0.318615872154242	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep3	Microglia_activation	-1.20321441657028	0.235463143287982	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep4	Microglia_activation	1.56782146933882	0.368112381260709	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_18m_Hipp_rep3	Microglia_activation	14.76792193089	0.999999999999998	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_TAU_18m_Hipp_rep3	NA
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia_activation	0.788433818964993	0.330803164720728	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia_activation	-1.10831335182799	0.240006048699232	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia_activation	1.88449977321925	0.383271743110133	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia_activation	-0.589625448389041	0.264835591862754	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia_activation	0.119910571808508	0.298801017165259	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia_activation	2.3504901465311	0.405578660258615	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia_activation	1.08437305522659	0.34496974927344	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia_activation	-3.48517257671631	0.126226011943611	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia_activation	9.36136292566847	0.74118850797129	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia_activation	7.00735948702549	0.62850257564215	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia_activation	12.0069543123922	0.867832729080317	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	GSE64398_ho_TASTPM_8m_Hipp_rep3	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia_activation	9.64067753799788	0.75455927327554	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep1	Microglia_activation	-4.63031329468567	0.0714082290406141	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep2	Microglia_activation	-4.71187364773064	0.0675039422952793	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep3	Microglia_activation	-3.37688548296481	0.13140970535641	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_8m_Hipp_rep1	Microglia_activation	-1.43765028305346	0.224240719500328	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep2	Microglia_activation	-3.72548397675184	0.114722326894648	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep3	Microglia_activation	-2.50493131434416	0.173150072777428	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep4	Microglia_activation	-1.46631709025573	0.222868442024663	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE64398	NA	TAU transgenic models
GSE14499_Hippocampus,GFP,rep1	Microglia_deactivation	4.6638539989191	0.520919214125743	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE14499	GSE14499_Hippocampus,GFP,rep1	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Microglia_deactivation	-1.28665679161892	0.261474394061197	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Microglia_deactivation	-0.189340415839623	0.309317858208952	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Microglia_deactivation	4.13199976968553	0.49773014184921	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Microglia_deactivation	1.75082681794023	0.393909980899252	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Microglia_deactivation	-4.4985356063877	0.121435101553424	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Microglia_deactivation	-1.1166338852853	0.268887465626535	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Microglia_deactivation	-2.1196648333304	0.225154886526178	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Microglia_deactivation	0.832849912844217	0.353885794514319	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Microglia_deactivation	1.94892528616304	0.402547158992409	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Microglia_deactivation	-1.53085361393313	0.250827307978034	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Microglia_deactivation	-1.21406667289368	0.264639354340082	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.1	Microglia_deactivation	0.808438928385313	0.352821465132612	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Microglia_deactivation	-0.129098150382841	0.311944446794687	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE1556	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A1	Microglia_deactivation	-6.79918813689725	0.0211256654696811	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A2	Microglia_deactivation	-6.44375828996554	0.036622559085839	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A3	Microglia_deactivation	-6.08670601019952	0.0521901914687316	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT1	Microglia_deactivation	-5.79811333919399	0.0647729555769885	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT2	Microglia_deactivation	-7.28371698701405	-1.54899838616024e-16	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT3	Microglia_deactivation	-6.84590204285911	0.0190889191543802	WT	NA	NA	mixed_model	WT	late	AD		microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD1	Microglia_deactivation	5.12320659027038	0.540947183926053	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD2	Microglia_deactivation	7.41651839894144	0.64093656139238	Disease	6.36212789063829e-10	6.36212789063829e-10	mixed_model	Disease	late	AD	***	microglia_act	AD late	GSE50521	NA	Amyloid transgenic models
