# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_late_up_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_late_up_regulation_mixed_model_results.tsv
# only top 174 pathways
# only top 200 genes from the score file are shown ranking in ()
# FDR: corrected p value, []: gene member size of the pathway
geneSymbol	rank	Count	name	sig_paths
Eif2ak2	97	24	response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); defense response to other organism- FDR:1.122e-10[108](GO:0098542); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); response to bacterium- FDR:2.02e-10[154](GO:0009617); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); response to lipid- FDR:1.629e-10[307](GO:0033993); immune response- FDR:2.405e-10[309](GO:0006955); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); defense response- FDR:2.658e-10[368](GO:0006952); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); defense response to other organism- FDR:1.122e-10[108](GO:0098542); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); response to bacterium- FDR:2.02e-10[154](GO:0009617); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); response to lipid- FDR:1.629e-10[307](GO:0033993); immune response- FDR:2.405e-10[309](GO:0006955); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); defense response- FDR:2.658e-10[368](GO:0006952); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Il10ra	98	6	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); response to cytokine- FDR:1.578e-10[234](GO:0034097); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); response to cytokine- FDR:1.578e-10[234](GO:0034097); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)
Ctsd	99	2	lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764)	lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764)
Fdps	100.5	7	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255)	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255)
Pros1	102	7	positive regulation of endocytosis- FDR:0.01087249[71](GO:0045807); regulation of endocytosis- FDR:0.02487703[126](GO:0030100); wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101)	positive regulation of endocytosis- FDR:0.01087249[71](GO:0045807); regulation of endocytosis- FDR:0.02487703[126](GO:0030100); wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101)
Lgals3bp	104	4	endocytosis- FDR:2.806e-10[251](GO:0006897); receptor activity- FDR:3.157e-10[473](GO:0004872); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	endocytosis- FDR:2.806e-10[251](GO:0006897); receptor activity- FDR:3.157e-10[473](GO:0004872); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
Chil1	105	9	hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798); inflammatory response- FDR:2.526e-10[151](GO:0006954); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); defense response- FDR:2.658e-10[368](GO:0006952); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798); inflammatory response- FDR:2.526e-10[151](GO:0006954); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); defense response- FDR:2.658e-10[368](GO:0006952); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Oasl2	106	9	defense response to other organism- FDR:1.122e-10[108](GO:0098542); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); immune response- FDR:2.405e-10[309](GO:0006955); defense response- FDR:2.658e-10[368](GO:0006952); organophosphate metabolic process- FDR:0.004773[433](GO:0019637)	defense response to other organism- FDR:1.122e-10[108](GO:0098542); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); immune response- FDR:2.405e-10[309](GO:0006955); defense response- FDR:2.658e-10[368](GO:0006952); organophosphate metabolic process- FDR:0.004773[433](GO:0019637)
Igf1	107	42	regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); positive regulation of lymphocyte activation- FDR:0.01854546[104](GO:0051251); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); positive regulation of leukocyte activation- FDR:0.007101[116](GO:0002696); positive regulation of cell activation- FDR:0.001911[123](GO:0050867); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); wound healing- FDR:0.01220322[133](GO:0042060); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); response to wounding- FDR:0.00202[167](GO:0009611); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); cell activation- FDR:2.526e-09[276](GO:0001775); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); lipid binding- FDR:0.009252[364](GO:0008289); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); chemical homeostasis- FDR:0.01878224[438](GO:0048878); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); positive regulation of lymphocyte activation- FDR:0.01854546[104](GO:0051251); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); positive regulation of leukocyte activation- FDR:0.007101[116](GO:0002696); positive regulation of cell activation- FDR:0.001911[123](GO:0050867); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); wound healing- FDR:0.01220322[133](GO:0042060); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); response to wounding- FDR:0.00202[167](GO:0009611); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); cell activation- FDR:2.526e-09[276](GO:0001775); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); lipid binding- FDR:0.009252[364](GO:0008289); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); chemical homeostasis- FDR:0.01878224[438](GO:0048878); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Tbxas1	108	10	fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); chemical homeostasis- FDR:0.01878224[438](GO:0048878); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); chemical homeostasis- FDR:0.01878224[438](GO:0048878); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Aldh1l2	111	5	carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
