# 2017-01-31
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE64398_TPM_18m_Hipp_rep1	Microglia_activation	6.58448173788229	0.702205333520632	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_18m_Hipp_rep2	Microglia_activation	5.92683990160213	0.671205455323199	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_18m_Hipp_rep3	Microglia_activation	2.84822813757898	0.526086053793453	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_WT_1	Microglia_deactivation	-3.20416620668191	0.224059583118249	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	Microglia_deactivation	0.989821375382785	0.402153287505924	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	Microglia_deactivation	-1.54871987494251	0.294356541291243	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	Microglia_deactivation	-1.50164396429173	0.2963555751823	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	Microglia_deactivation	0.183058229772817	0.367894855797741	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	Microglia_deactivation	-1.51429729671164	0.295818263423641	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	Microglia_deactivation	2.27893499334236	0.456894274479947	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	Microglia_deactivation	-0.568560618202249	0.335978074380477	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	Microglia_deactivation	-0.350387973630051	0.345242568780527	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_2	Microglia_deactivation	3.08548142494775	0.491143503633494	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_3	Microglia_deactivation	-0.106814179845906	0.355585698887131	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_4	Microglia_deactivation	0.965638300896634	0.401126376187173	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_5	Microglia_deactivation	-1.75141003540804	0.285749495892585	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_6	Microglia_deactivation	3.38378282880621	0.503810589789015	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_7	Microglia_deactivation	0.688101349565483	0.389341032811718	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_TG_8	Microglia_deactivation	-1.27887293939365	0.30581533544101	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_WT_rep1	Microglia_deactivation	0.715298144739796	0.390495918920771	WT	NA	NA	mixed_model
GSE48622_WT_rep2	Microglia_deactivation	2.0656789881112	0.447838560505745	WT	NA	NA	mixed_model
GSE48622_WT_rep3	Microglia_deactivation	2.89823494206819	0.483192259354138	WT	NA	NA	mixed_model
GSE48622_WT_rep4	Microglia_deactivation	0.986347913363445	0.40200579023609	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	Microglia_deactivation	-0.925060993679993	0.320839624100857	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APLP2KO_rep2	Microglia_deactivation	0.430590359286185	0.378406072876334	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APLP2KO_rep3	Microglia_deactivation	-0.777129405595882	0.327121398665598	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APLP2KO_rep4	Microglia_deactivation	0.0626815399833129	0.362783173851371	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APPKO_rep1	Microglia_deactivation	-1.19382059736044	0.309427002467474	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APPKO_rep2	Microglia_deactivation	0.052760549064589	0.362361888382747	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APPKO_rep3	Microglia_deactivation	1.28521262775817	0.414696796839194	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_APPKO_rep4	Microglia_deactivation	0.142308351594769	0.366164450874962	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_N.dCKO_rep1	Microglia_deactivation	-2.00517846903903	0.274973460075199	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_N.dCKO_rep2	Microglia_deactivation	-1.58004320974364	0.293026425591243	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_N.dCKO_rep3	Microglia_deactivation	-4.08877163129483	0.186495652870942	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE48622_N.dCKO_rep4	Microglia_deactivation	-3.08940865413036	0.228932653731945	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_3m_hp_VH_rep1	Microglia_deactivation	0.114959698605968	0.365003116267865	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	Microglia_deactivation	1.59735269106084	0.427951528541096	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	Microglia_deactivation	1.07538606012885	0.405786710679697	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	Microglia_deactivation	-2.77497909187163	0.24228460683527	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	Microglia_deactivation	6.70214078976005	0.644721512910934	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	Microglia_deactivation	2.00728917008348	0.445359092269942	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	Microglia_deactivation	0.0363624385455609	0.361665558174288	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	Microglia_deactivation	-0.673917135138856	0.331504209826642	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	Microglia_deactivation	0.328697018632551	0.374079268818295	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	Microglia_deactivation	-3.92517582882532	0.193442593440978	WT	NA	NA	mixed_model
GSE63617_3m_hp_AD11_rep1	Microglia_deactivation	0.854262924756462	0.396396926486559	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_3m_hp_AD11_rep2	Microglia_deactivation	3.17166138252262	0.494803053784314	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_3m_hp_AD11_rep3	Microglia_deactivation	2.66096259395785	0.473116714160718	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_3m_hp_AD11_rep4	Microglia_deactivation	-1.32090321640223	0.304030559596439	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_3m_hp_AD11_rep5	Microglia_deactivation	-0.441719107120784	0.341364278830684	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_6m_hp_AD11_rep1	Microglia_deactivation	-6.05241502380592	0.103111398858316	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_6m_hp_AD11_rep2	Microglia_deactivation	-6.22097868460861	0.0959535028965169	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_6m_hp_AD11_rep3	Microglia_deactivation	-4.11979875636912	0.185178115436018	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_6m_hp_AD11_rep4	Microglia_deactivation	2.84894914830233	0.481099384872824	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE63617_6m_hp_AD11_rep5	Microglia_deactivation	4.92193963468648	0.569126959503556	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_WT_2m_Hipp_rep1	Microglia_deactivation	3.40626957169172	0.504765467995431	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	Microglia_deactivation	-0.740448441798144	0.32867902099886	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	Microglia_deactivation	-1.23526242005739	0.307667214777057	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	Microglia_deactivation	-0.72464145305512	0.32935024978182	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	Microglia_deactivation	-0.222804360256763	0.350660285900621	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	Microglia_deactivation	-0.903813853975217	0.321741863734052	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	Microglia_deactivation	1.20555370146684	0.411314156096184	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	Microglia_deactivation	-6.98341129931834	0.0635775251324647	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	Microglia_deactivation	-3.2381347680824	0.222617140379886	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	Microglia_deactivation	0.018784983115773	0.360919148202884	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	Microglia_deactivation	-2.46561815363429	0.255421325627463	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	Microglia_deactivation	-0.720265735651241	0.329536060470708	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia_deactivation	1.96488351281632	0.443558376258765	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia_deactivation	1.77212819974912	0.435373204730994	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia_deactivation	3.17908127716618	0.495118132572074	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia_deactivation	-2.03538353583	0.273690830565496	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia_deactivation	-1.16812251172053	0.310518247297776	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia_deactivation	4.03645169648926	0.531525554154017	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia_deactivation	1.29557595657067	0.415136865766889	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia_deactivation	-0.721741627656114	0.329473388116706	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia_deactivation	0.607156534240895	0.385903788010665	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia_deactivation	-2.19948707075419	0.266722329618393	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia_deactivation	1.62100007749172	0.428955692374716	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia_deactivation	-3.05673305883625	0.230320191891068	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia_deactivation	0.150944290047526	0.366531167809579	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia_deactivation	5.425469609009	0.590508882230466	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia_deactivation	-6.30884793127223	0.0922222186869497	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia_deactivation	0.574843244910808	0.384531634830633	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia_deactivation	0.992337284873778	0.402260123215946	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia_deactivation	-0.699260215888991	0.330428039942237	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia_deactivation	-1.07000583431316	0.314684678933486	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia_deactivation	6.58191696498247	0.639616322232293	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia_deactivation	3.82795923094467	0.522672119374061	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia_deactivation	3.63787583912715	0.514600408447657	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia_deactivation	3.05687539249398	0.489928775600128	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia_deactivation	3.83285932963941	0.522880197417053	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia_deactivation	4.29659278858777	0.542572198868323	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia_deactivation	2.09279392738533	0.448989970681642	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep1	Microglia_deactivation	0.606646053947084	0.385882110949214	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	Microglia_deactivation	-1.18711699240366	0.309711664693134	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	Microglia_deactivation	-6.21392600628447	0.0962529881916026	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	Microglia_deactivation	-5.86203406493547	0.111195745687361	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	Microglia_deactivation	1.07730187830467	0.405868064081248	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	Microglia_deactivation	1.19209582661278	0.410742680206224	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	Microglia_deactivation	-4.6875205858052	0.161070346472085	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	Microglia_deactivation	-3.37625668456682	0.216751924214481	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	Microglia_deactivation	-4.83928074783209	0.154625995146529	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	Microglia_deactivation	-2.82897853311921	0.239991571784863	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	Microglia_deactivation	-1.99227165571254	0.275521535660111	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	Microglia_deactivation	-2.23719040595131	0.265121293253444	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep2	Microglia_deactivation	-7.22813026042466	0.0531857665817937	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep3	Microglia_deactivation	2.44903551540265	0.464117431797233	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep4	Microglia_deactivation	-2.17873830421	0.267603406308064	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep1	Microglia_deactivation	3.13127097389374	0.49308791339496	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep2	Microglia_deactivation	-3.24006182604544	0.222535309691432	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep3	Microglia_deactivation	-0.909337460345299	0.321507309029066	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	Microglia_deactivation	5.49849319573613	0.593609759572956	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	Microglia_deactivation	-2.38332214189271	0.258915947702661	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	Microglia_deactivation	-1.91898187221918	0.278633716795773	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	Microglia_deactivation	-3.32465488244734	0.218943145793637	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	Microglia_deactivation	1.13666225947439	0.40838874636023	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	Microglia_deactivation	-1.57944261296601	0.293051929363698	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep1	Microglia_deactivation	-7.70828317376872	0.0327965285745893	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep2	Microglia_deactivation	-3.99154492847306	0.190624292580077	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep3	Microglia_deactivation	-0.621178357969874	0.333743711972778	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep4	Microglia_deactivation	-8.48061947869077	1.50862616377815e-16	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep1	Microglia_deactivation	0.667318845372683	0.388458523484801	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep2	Microglia_deactivation	15.0687114563051	0.999999999999999	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep3	Microglia_deactivation	0.432063695071152	0.378468636682882	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep4	Microglia_deactivation	5.04426304079277	0.574321306911724	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep1	Microglia_deactivation	-2.49231261507647	0.254287770643848	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep2	Microglia_deactivation	4.63618488583197	0.556992655151416	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep3	Microglia_deactivation	7.03702528259148	0.658942065238124	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep4	Microglia_deactivation	-3.66655629229598	0.204424626741339	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep1	Microglia_deactivation	6.718845575709	0.645430865800622	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep2	Microglia_deactivation	7.74935628748485	0.689190525666136	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep3	Microglia_deactivation	5.89937139457336	0.610632672026129	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_WT_1	Oligo	-1.85516152519902	0.273475191398945	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	Oligo	1.28793157337345	0.393011822081541	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	Oligo	-1.00833390694588	0.305681338999512	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	Oligo	0.263845624700434	0.354064269465501	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	Oligo	6.6952350523281	0.598659831440883	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	Oligo	1.9889017458028	0.419670788263376	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	Oligo	3.20962982949729	0.466096941586908	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	Oligo	0.566239413277477	0.365564767062045	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	Oligo	1.54065254440664	0.402623186566373	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_2	Oligo	-2.87875501468074	0.234546367758037	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_3	Oligo	5.84762537585795	0.566423940971961	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_4	Oligo	-3.47231763004611	0.211972275004579	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_5	Oligo	-0.409977516999831	0.328437746321343	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_6	Oligo	-0.0142089786812163	0.343489428252836	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_7	Oligo	-4.6665357177215	0.166554337315822	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE36237_HippVeh_TG_8	Oligo	-6.87222825628651	0.0826684815320554	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_WT_rep1	Oligo	1.83291353745951	0.413738318474288	WT	NA	NA	mixed_model
GSE48622_WT_rep2	Oligo	7.77319642277897	0.639656348625886	WT	NA	NA	mixed_model
GSE48622_WT_rep3	Oligo	4.70653629178153	0.523026580428891	WT	NA	NA	mixed_model
GSE48622_WT_rep4	Oligo	1.02715490217281	0.383094087016644	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	Oligo	0.730833285217557	0.371824523380321	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APLP2KO_rep2	Oligo	3.35524715162638	0.471634990734812	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APLP2KO_rep3	Oligo	2.81564900378585	0.451113249096067	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APLP2KO_rep4	Oligo	5.74112168741828	0.562373443047757	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APPKO_rep1	Oligo	-9.04591118752795	6.75575634613975e-17	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APPKO_rep2	Oligo	4.63135493466551	0.520167318600511	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APPKO_rep3	Oligo	-5.34476764178315	0.140760141445351	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_APPKO_rep4	Oligo	-3.30763233098664	0.218235508435834	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_N.dCKO_rep1	Oligo	-7.55862124398337	0.0565639079479299	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_N.dCKO_rep2	Oligo	-3.80777102453939	0.199214470106284	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_N.dCKO_rep3	Oligo	-3.35396348159978	0.216473464020905	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE48622_N.dCKO_rep4	Oligo	-1.04034044085656	0.304464081634387	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_3m_hp_VH_rep1	Oligo	-3.11381799877477	0.225606563483846	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	Oligo	4.60115131550609	0.519018628836794	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	Oligo	-0.514311459174746	0.324469767161233	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	Oligo	-3.65075824994731	0.205185905714535	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	Oligo	0.0779530119107601	0.346994489505196	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	Oligo	-3.30650701645297	0.218278305866134	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	Oligo	-2.24239346111125	0.258748169494099	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	Oligo	-1.06590510892691	0.303491818265212	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	Oligo	-5.0962901580889	0.150210119626013	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	Oligo	-2.33080199565085	0.255385857907704	WT	NA	NA	mixed_model
GSE63617_3m_hp_AD11_rep1	Oligo	3.81003293458366	0.488931188611277	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_3m_hp_AD11_rep2	Oligo	-5.51293954920177	0.134364306973436	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_3m_hp_AD11_rep3	Oligo	2.2317215817577	0.428905597460129	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_3m_hp_AD11_rep4	Oligo	1.55997887176338	0.403358196310991	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_3m_hp_AD11_rep5	Oligo	4.06946563182589	0.498797810294013	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_6m_hp_AD11_rep1	Oligo	-3.15432710218241	0.224065940415595	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_6m_hp_AD11_rep2	Oligo	-0.444741747828909	0.327115609530846	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_6m_hp_AD11_rep3	Oligo	6.89097768991287	0.606104222887141	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_6m_hp_AD11_rep4	Oligo	3.67434337513736	0.483770707439916	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE63617_6m_hp_AD11_rep5	Oligo	3.58391728515837	0.480331665138942	Disease	0.701936634831212	0.701936634831212	mixed_model
GSE64398_WT_2m_Hipp_rep1	Oligo	0.104908947449669	0.348019664900949	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	Oligo	1.24624514113898	0.391426423399984	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	Oligo	-4.36172627124042	0.178146706071658	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	Oligo	8.77464718547059	0.677743050550509	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	Oligo	3.0945048405867	0.461718562439312	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	Oligo	1.8157410699076	0.41308522330743	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	Oligo	0.514828694482122	0.36360953891161	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	Oligo	-3.49706824317767	0.211030971387955	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	Oligo	1.28548166148944	0.392918648191077	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	Oligo	2.55618973773741	0.441245616961055	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	Oligo	1.55457827049863	0.403152803197074	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	Oligo	-0.223327655983088	0.335536325588197	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Oligo	-2.92681334835632	0.232718635933482	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Oligo	-1.10572584419629	0.301977374888537	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Oligo	-2.16084621492881	0.261849535805686	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Oligo	0.985389903179541	0.381505700321263	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Oligo	-4.44819605995284	0.17485812794993	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Oligo	-0.104399003340031	0.340059363876508	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Oligo	-4.00672562487529	0.191647922811278	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Oligo	-1.28125918376141	0.295301573909684	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Oligo	-2.88177878163558	0.234431369282835	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Oligo	-1.46418119321732	0.288344770530878	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Oligo	3.94754581872959	0.494161013605552	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Oligo	-0.0484103062628404	0.342188699532508	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Oligo	-1.79804565386811	0.275647395213239	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Oligo	-0.242874818233583	0.334792917155309	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Oligo	0.587879752576635	0.366387782214801	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Oligo	-6.10875493888759	0.111704537772127	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Oligo	-4.56142928250123	0.170551695566201	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Oligo	4.9063820382416	0.530627019371961	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Oligo	-3.37982911178754	0.215489754602774	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	Oligo	1.35005927528167	0.395374633466776	WT	NA	NA	mixed_model
